728|1|57|ver5.1.5.2|2016-09-22
729|73|21|ver24.0.0.186|
730|40|22|ver4.5.7.6321|2016-09-18
731|73|30|ver2.1.2|2016-04-23
732|15|29|ver1.4.20|2016-04-24
733|66|74|ver4.0.9|2016-05-01
734|51|76|ver3.0|
735|11|86|ver2.5.8.0|2016-11-04
736|34|38|ver4|2011-11-27
737|76|34|ver8.0.1120.15|2016-11-06
738|62|70|ver5.1.50901.0|2016-10-12
739|17|76|ver3.0|
740|65|103|ver12.3.5|2016-09-08
741|17|27|ver6.7.0|2011-08-09
742|29|67|ver12.2.5.195|
743|45|22|ver4.5.7.6452|2016-12-02
744|70|42|ver2.4.1|2016-12-05
745|17|69|ver16.4.3528.0331|2016-09-08
746|48|24|ver24.0.0.186|
747|29|23|ver1.7.0.210|2013-05-20
748|67|46|ver24.0.0.186|
749|23|29|ver1.4.20|2016-04-27
750|76|34|ver7.0.800|2016-03-22
751|20|14|ver2.14.0|2014-03-18
752|40|103|ver12.3.5|2016-08-30
753|40|88|ver2.2.4|
754|63|24|ver23.0.0.207|
755|43|34|ver8.0.1110.14|2016-11-12
756|56|21|ver24.0.0.186|
757|69|84|ver10.7.144.0|2015-03-12
758|16|21|ver24.0.0.186|
759|14|30|ver2.0.6|2014-10-14
760|26|102|ver16.04.00.0|2016-11-22
761|32|22|ver4.5.7.6452|2016-12-05
762|58|42|ver2.4.1|2016-12-05
763|20|5||
764|45|75|ver5.9.3|2016-12-02
765|45|9|ver5.24|
766|9|22|ver4.5.7.6452|2016-12-05
767|67|87|ver55.0.2883.87|2016-12-13
768|60|9|ver5.24|
769|21|102|ver16.02|
770|62|34|ver8.0.1110.14|2016-10-21
771|33|7|ver2.2.1|
772|39|68|ver7.3.4.311|2016-04-25
773|16|42|ver2.4.1|2016-11-30
774|16|90|ver5.0.274.0|2016-09-11
775|63|28|ver7.2.1|
776|56|87|ver55.0.2883.87|2016-11-23
777|34|42|ver2.4.1|2016-12-05
778|76|67|ver12.2.5.195|
779|60|63|ver50.0|
780|54|14|ver2.14.0|2013-04-07
781|14|75|ver5.9.2|2016-09-21
782|35|9|ver5.24|
783|27|9|ver5.24|
784|76|12|ver15.020.20042|2016-11-06
785|41|81|ver2.36|2016-08-20
786|9|60|ver0.91|2015-02-09
787|8|17|ver1.22|
788|63|7|ver3.0.20.0|2016-11-24
789|71|97|ver2.8.18|2016-08-19
790|16|70|ver5.1.50901.0|2016-10-12
791|39|63|ver50.1.0|
792|9|87|ver55.0.2883.87|2016-12-07
793|47|51||2014-08-15
794|75|63|ver50.0.2|
795|23|76|ver3.0|
796|38|42|ver2.4.1|2016-11-23
797|10|72|ver2.0.103.0|2016-10-11
798|59|88|ver2.2.4|
799|56|103|ver12.6.0|2016-11-23
800|38|1|ver24.0.0.180|2016-12-15
801|30|70|ver5.1.50709.0|2016-09-14
802|54|70|ver5.1.50428.0|2016-06-23
803|14|48|ver1.32.3592.6117|2016-11-06
804|39|74|ver4.0.9|2016-04-25
805|32|53|ver11.0.18|2016-11-03
806|52|102|ver16.04|
807|57|46|ver24.0.0.186|
808|71|63|ver50.1.0|
809|32|60|ver0.91|2016-11-03
810|43|102|ver16.04.00.0|2016-11-07
811|31|21|ver23.0.0.207|
812|38|29|ver1.4.20|2016-11-24
813|28|86|ver2.5.8.0|2014-02-07
814|18|87|ver49.0.2623.112|2010-11-19
815|48|102|ver15.06|
816|30|46|ver23.0.0.205|
817|63|63|ver50.0|
818|55|49|ver7.1.7.2606|2016-11-07
819|43|39|ver0.67|2016-04-11
820|47|89|ver3.23.0.2|
821|4|97|ver2.8.18|2016-11-23
822|17|68|ver6.2.2.802|2014-09-09
823|3|38|ver4|2012-02-14
824|21|42|ver2.4.0|2016-11-05
825|75|46|ver23.0.0.185|
826|67|30|ver2.1.2|2016-08-21
827|4|19|ver4.42|
828|42|63|ver50.1.0|
829|60|19|ver4.42|
830|71|83|ver3.9.141.259|
831|3|46|ver24.0.0.186|
832|39|67|ver12.2.5.195|
833|73|74|ver4.0.10|2016-08-20
834|8|63|ver50.1.0|
835|29|34|ver8.0.1120.15|2016-12-06
836|52|67|ver12.2.5.195|
837|62|89|ver3.22.2.2|
838|63|81|ver2.39|2016-11-23
839|47|86|ver2.5.8.0|2014-02-07
840|22|68|ver8.0.2.805|2016-08-19
841|44|48|ver1.32.4066.7445|2016-12-08
842|46|63|ver50.0.2|
843|45|64|ver42.0.2393.85|
844|76|97|ver2.8.18|2016-08-22
845|45|67|ver12.2.5.195|
846|56|97|ver2.8.18|2016-11-23
847|52|34|ver8.0.1120.15|2016-11-06
848|12|48|ver1.32.3889.0961|2016-11-22
849|59|22|ver4.5.7.6452|2016-12-02
850|23|70|ver5.1.50901.0|2016-10-17
851|54|51||2016-03-25
852|54|81|ver2.38|2016-11-05
853|35|89|ver3.23.0.2|
854|26|56|ver2.0.0.372|
855|39|13|ver1.16|
856|41|1|ver23.0.0.257|2016-09-14
857|23|86|ver2.5.8.0|2014-09-16
858|11|60|ver0.91|2016-11-03
859|14|76|ver3.0|
860|13|63|ver50.0.2|
861|20|49|ver7.1.7.2606|2016-10-17
862|60|96||2016-11-23
863|23|67|ver12.2.5.195|
864|9|36|ver1.2.6.7|2015-08-10
865|4|68|ver8.1.1.1115|2016-11-23
866|52|90|ver5.0.286.0|2016-11-06
867|71|28|ver7.2.2|
868|76|68|ver7.3.4.311|2016-04-25
869|35|57|ver5.1.4.2|2016-06-24
870|61|19|ver4.42|
871|74|68|ver8.1.1.1115|2016-12-09
872|31|67|ver12.2.5.195|
873|21|29|ver1.4.20|2016-05-09
874|44|88|ver2.2.4|
875|61|22|ver4.5.7.6389|2016-11-05
876|62|30|ver2.1.2|2016-03-09
877|48|22|ver4.5.6.5844|2015-09-09
878|39|97|ver2.8.18|2016-08-24
879|18|34|ver7.0.800|2016-11-22
880|20|88|ver2.2.4|
881|43|81|ver2.39|2016-11-12
882|1|70|ver5.1.41212.0|2016-01-13
883|43|5|ver0.52.00.00|2012-06-24
884|25|75|ver5.9.2|2016-11-23
885|34|101|ver16.4.29|
886|66|14|ver2.14.0|2016-05-01
887|55|60|ver0.91|2015-02-21
888|35|83|ver3.9.141.259|
889|41|36|ver1.2.8.12|2016-04-23
890|34|28|ver7.2.2|
891|60|7|ver3.0.20.0|2016-11-24
892|54|21|ver23.0.0.207|
893|11|30|ver2.1.2|2016-11-03
894|66|85|ver0.7.0|2016-05-03
895|31|73||
896|36|62|ver7.30.105|2016-11-23
897|16|57|ver5.2.3.3|2016-11-30
898|75|88|ver2.1.2|
899|59|48|ver1.32.4066.7445|2016-12-13
900|56|24|ver24.0.0.186|
901|71|12|ver15.020.20042|2016-11-06
902|9|57|ver5.1.6.2|2016-11-08
903|25|34|ver8.0.1120.15|2016-11-24
904|61|34|ver8.0.1120.15|2016-11-05
905|76|103|ver12.1.0|2016-04-25
906|13|22|ver4.5.7.6452|2016-12-06
907|42|53|ver11.0.00|2014-11-10
908|76|14|ver2.14.0|2013-05-16
909|61|68|ver8.1.0.1013|2016-11-05
910|50|55|ver15.4.3508.1109|
911|30|87|ver49.0.2623.112|2010-11-22
912|58|97|ver2.8.18|2016-09-02
913|55|81|ver2.35|2016-01-17
914|68|34|ver8.0.1010.13|2016-09-05
915|45|14|ver2.14.0|2015-06-25
916|52|30|ver2.1.2|2016-04-03
917|8|65|ver4.9.9.2|
918|41|102|ver16.02|
919|22|83|ver3.9.141.259|
920|21|70|ver5.1.50901.0|2016-10-12
921|47|42|ver2.3.2|2016-08-19
922|76|87|ver54.0.2840.99|2016-11-11
923|7|88|ver2.2.4|
924|56|75|ver5.9.2|2016-11-23
925|29|74|ver4.0.10|2016-09-10
926|12|87|ver54.0.2840.99|2016-11-14
927|45|5|ver0.53.00.00|2015-06-25
928|71|87|ver55.0.2883.87|2016-12-13
929|40|57|ver5.0.4.2|2016-02-07
930|14|67|ver12.2.5.195|
931|52|81|ver2.38|2016-11-06
932|67|14|ver2.14.0|2013-11-15
933|66|67|ver12.2.5.195|
934|29|75|ver5.9.1|2016-09-10
935|22|30|ver2.1.2|2016-01-21
936|36|21|ver23.0.0.207|
937|23|39|ver0.67|2016-04-08
938|61|86|ver2.5.8.0|2015-06-25
939|54|17|ver1.27|
940|24|61|ver1617.1.0|
941|11|90|ver5.0.286.0|2016-11-04
942|16|1|ver24.0.0.180|2016-12-14
943|13|1|ver23.0.0.257|2016-09-21
944|12|70|ver5.1.50901.0|2016-10-12
945|38|34|ver8.0.1120.15|2016-11-24
946|21|28|ver7.2|
947|31|94||
948|54|55|ver16.4.3528.0331|2014-07-25
949|8|22|ver4.5.5.5642|2015-06-11
950|52|60|ver0.91|2015-06-25
951|39|75|ver5.9.3|2016-12-13
952|14|21|ver23.0.0.205|
953|19|40|ver6.0.0.1735|2011-08-09
954|29|68|ver8.0.2.805|2016-09-10
955|34|63|ver50.0.2|
956|60|12|ver15.020.20042|2016-11-24
957|64|88|ver2.2.4|
958|62|34|ver7.0.210|2013-05-16
959|11|95|ver14.0.23107|2016-11-03
960|52|39|ver0.67|2016-04-11
961|76|60|ver0.91|2015-02-15
962|9|51||2014-11-03
963|40|68|ver8.0.2.805|2016-08-30
964|26|68|ver5.1.3.1201|2013-12-19
965|49|55|ver15.4.3502.0922|2011-01-06
966|13|12|ver15.020.20042|2016-11-05
967|41|29|ver1.4.20|2016-04-23
968|61|30|ver2.1.2|2016-08-19
969|71|39|ver0.67|2016-03-07
970|31|97|ver2.8.18|2016-07-20
971|65|87|ver54.0.2840.99|2016-09-08
972|64|34|ver8.0.1110.14|2016-10-28
973|34|9|ver5.24|
974|2|46|ver24.0.0.186|
975|38|63|ver50.1.0|
976|30|67|ver12.2.5.195|
977|8|68|ver7.3.4.311|2016-03-21
978|20|34|ver7.0.800|2016-04-04
979|33|64|ver41.0.2353.69|
980|15|90|ver5.0.229.0|2016-04-24
981|12|1|ver23.0.0.257|2016-09-20
982|65|88|ver2.2.4|
983|47|81|ver2.36|2016-05-22
984|43|36|ver1.2.4.10|2015-02-03
985|58|49|ver7.1.7.2606|2016-10-20
986|33|36|ver1.2.4.10|2015-02-14
987|16|14|ver2.14.0|2016-05-01
988|43|88|ver2.2.4|
989|68|63|ver50.0.2|
990|24|42|ver2.4.0|2016-11-07
991|40|12|ver15.020.20042|2016-11-08
992|24|88|ver2.2.4|
993|5|46|ver22.0.0.209|
994|25|88|ver2.2.4|
995|39|76|ver3.0|
996|39|91|ver0.6.2|2012-09-02
997|23|30|ver2.1.0|2015-07-07
998|28|9|ver5.24|
999|29|85|ver0.5.4|2013-10-05
1000|14|34|ver8.0.1110.14|2016-10-21
1001|24|81|ver2.36|2016-08-24
1002|49|88|ver2.2.4|
1003|31|22|ver4.5.7.6452|2016-12-12
1004|16|39|ver0.67|2016-05-01
1005|59|19|ver4.42|
1006|21|30|ver2.0.6|2014-11-06
1007|53|103|ver12.0.5|2016-04-03
1008|67|83|ver3.9.141.259|
1009|39|56|ver2.0.0.372|
1010|55|57|ver5.1.6.2|2016-11-07
1011|50|1|ver23.0.0.257|2016-09-15
1012|57|82|ver15.4.3502.0922|2011-07-21
1013|29|64|ver41.0.2353.69|
1014|31|86|ver2.5.8.0|2014-04-22
1015|26|63|ver50.1.0|
1016|16|75|ver5.9.3|2016-12-12
1017|24|1|ver23.0.0.257|2016-09-14
1018|70|34|ver8.0.1120.15|2016-10-31
1019|32|88|ver2.2.4|
1020|24|64|ver42.0.2393.85|
1021|31|57|ver5.2.0.4|2016-08-24
1022|60|42|ver2.4.1|2016-11-23
1023|54|85|ver0.5.10|2014-07-25
1024|38|28|ver7.2.2|
1025|26|53|ver11.0.18|2016-10-13
1026|8|22|ver4.5.7.6452|2016-12-05
1027|58|19|ver4.42|
1028|39|5|ver0.53.00.00|2012-09-02
1029|32|28|ver7.2.2|
1030|71|49|ver7.1.7.2606|2016-11-18
1031|60|57|ver5.2.3.3|2016-11-23
1032|23|75|ver5.9.2|2016-11-12
1033|32|87|ver55.0.2883.75|2016-12-09
1034|28|75|ver5.9.3|2016-12-04
1035|60|85|ver0.7.6|2016-11-24
1036|70|85|ver0.5.7|2014-02-23
1037|54|64|ver41.0.2353.69|
1038|34|57|ver5.2.3.3|2016-11-05
1039|20|9|ver5.24|
1040|46|88|ver2.2.4|
1041|20|30|ver2.1.0|2015-08-10
1042|58|22|ver4.5.7.6452|2016-12-05
1043|22|71|ver0.8.b3|2012-01-05
1044|23|97|ver2.8.18|2016-08-10
1045|1|34|ver8.0.1020.14|2016-10-03
1046|13|22|ver4.5.7.6282|2016-08-30
1047|8|21|ver23.0.0.207|
1048|54|9|ver5.24|
1049|73|22|ver4.5.7.6321|2016-09-08
1050|28|49|ver7.1.7.2606|2016-11-05
1051|16|103|ver12.3.5|2016-08-19
1052|41|30|ver2.1.2|2016-04-23
1053|22|25|ver12.0.6612.1000|2016-11-30
1054|33|63|ver50.0.2|
1055|9|102|ver16.04.00.0|2016-11-08
1056|66|29|ver1.4.20|2016-05-03
1057|14|9|ver5.22|
1058|52|103|ver12.5.0|2016-11-06
1059|34|22|ver4.5.7.6452|2016-12-05
1060|24|67|ver12.2.5.195|
1061|29|103|ver12.3.5|2016-09-10
1062|55|39|ver0.67|2016-04-11
1063|71|68|ver8.0.2.805|2016-08-19
1064|16|49|ver7.1.7.2606|2016-11-03
1065|57|55|ver15.4.3508.1109|
1066|19|76|ver3.0|
1067|38|48|ver1.32.4066.7445|2016-12-15
1068|34|83|ver3.9.141.259|
1069|67|34|ver8.0.1120.15|2016-12-05
1070|71|74|ver4.0.10|2016-08-19
1071|23|28|ver7.2.2|
1072|16|29|ver1.4.20|2016-05-03
1073|32|24|ver23.0.0.207|
1074|17|40|ver6.0.0.1735|2011-08-09
1075|22|63|ver50.1.0|
1076|76|22|ver4.5.7.6452|2016-12-04
1077|11|89|ver3.23.0.2|
1078|62|60|ver0.91|2015-02-15
1079|63|21|ver23.0.0.207|
1080|72|68|ver8.0.2.805|2016-08-26
1081|31|76|ver3.0|
1082|27|68|ver5.1.3.1201|2012-01-18
1083|9|64|ver42.0.2393.85|
1084|22|69|ver16.4.3528.0331|2016-03-21
1085|44|97|ver2.8.18|2016-08-03
1086|60|78|ver3.3.1|2016-11-24
1087|62|48|ver1.32.3592.6117|2016-11-06
1088|73|36|ver1.2.8.12|2016-04-23
1089|2|2|ver5.9|
1090|40|42|ver2.3.2|2016-08-30
1091|69|2|ver4.6|
1092|22|88|ver2.2.4|
1093|59|5|ver0.53.00.00|2015-09-12
1094|32|85|ver0.7.6|2016-11-04
1095|34|68|ver8.1.0.1013|2016-11-05
1096|39|7|ver2.2.1|
1097|3|76|ver3.0|
1098|11|78|ver3.3.1|2016-11-04
1099|23|91|ver0.6.2|2012-11-02
1100|73|64|ver42.0.2393.85|
1101|35|97|ver2.8.18|2016-08-03
1102|47|48|ver1.32.3889.0961|2016-11-22
1103|67|101|ver16.4.29|
1104|22|48|ver1.32.4066.7445|2016-12-14
1105|69|68|ver7.0.3.916|2014-10-15
1106|43|5|ver0.53.00.00|2013-08-26
1107|22|87|ver55.0.2883.87|2016-12-07
1108|34|34|ver8.0.1120.15|2016-10-31
1109|12|86|ver2.5.8.0|2014-08-15
1110|53|96||2016-04-06
1111|20|57|ver5.2.3.3|2016-12-05
1112|41|48|ver1.32.3889.0961|2016-11-22
1113|19|62|ver7.30.105|2016-11-23
1114|11|46|ver24.0.0.186|
1115|60|64|ver41.0.2353.69|
1116|28|103|ver12.3.5|2016-08-19
1117|70|102|ver16.02|
1118|41|51||2014-12-01
1119|53|97|ver2.8.16|2016-04-03
1120|25|67|ver12.2.5.195|
1121|70|1|ver23.0.0.257|2016-09-15
1122|23|88|ver2.2.4|
1123|29|64|ver12.17.1863|
1124|20|7|ver2.2.2|2014-03-18
1125|76|83|ver3.9.141.259|
1126|35|12|ver15.020.20042|2016-11-07
1127|44|86|ver2.5.8.0|2016-11-12
1128|4|67|ver12.2.5.195|
1129|32|9|ver5.24|
1130|33|1|ver24.0.0.180|2016-12-16
1131|62|21|ver23.0.0.205|
1132|33|78|ver3.2.2|
1133|67|89|ver3.23.0.2|
1134|67|12|ver15.020.20042|2016-11-07
1135|59|74|ver4.0.13|2016-12-13
1136|45|63|ver50.1.0|
1137|25|85|ver0.7.6|2016-11-24
1138|70|22|ver4.5.7.6452|2016-12-05
1139|4|12|ver15.020.20042|2016-11-24
1140|48|87|ver55.0.2883.87|2015-09-09
1141|58|46|ver23.0.0.207|
1142|32|48|ver1.32.3889.0961|2016-12-02
1143|43|63|ver50.1.0|
1144|33|87|ver55.0.2883.87|2016-11-14
1145|9|19|ver4.42|
1146|52|1|ver23.0.0.257|2016-09-15
1147|41|57|ver5.2.3.3|2016-11-16
1148|32|34|ver8.0.1120.15|2016-11-03
1149|73|5||
1150|16|60|ver0.91|2016-08-19
1151|15|85|ver0.5.7|2014-02-19
1152|39|12|ver15.020.20042|2016-11-07
1153|43|28|ver7.2.2|
1154|52|63|ver50.0|
1155|69|46|ver24.0.0.186|
1156|13|36|ver1.2.6.7|2015-06-25
1157|32|25|ver12.0.6612.1000|2016-12-05
1158|21|78|ver3.2.2|
1159|23|89|ver3.23.0.2|
1160|74|53|ver10.1.16|2016-08-24
1161|62|90|ver5.0.286.0|2016-11-06
1162|9|88|ver2.2.4|
1163|59|45|ver1.0.189|2015-09-21
1164|73|90|ver5.0.229.0|2016-04-23
1165|20|46|ver24.0.0.186|
1166|31|29|ver1.4.20|2016-06-03
1167|25|97|ver2.8.18|2016-11-23
1168|10|88|ver2.2.4|
1169|66|88|ver2.2.4|
1170|56|46|ver24.0.0.186|
1171|38|24|ver24.0.0.186|
1172|70|64|ver12.16.1860|
1173|66|57|ver5.1.6.2|2016-12-05
1174|5|9|ver3.24|2012-11-06
1175|70|53|ver11.0.18|2016-10-31
1176|62|29|ver1.4.20|2016-11-06
1177|48|70|ver5.1.50901.0|2016-10-19
1178|22|23|ver8.0.250.18|2014-10-27
1179|59|102|ver15.12|
1180|24|87|ver53.0.2785.116|2016-09-19
1181|22|34|ver7.0.670|2014-08-08
1182|61|87|ver54.0.2840.87|2016-11-05
1183|54|35|ver12.0.31101|
1184|33|46|ver24.0.0.186|
1185|67|34|ver7.0.800|2016-04-06
1186|47|67|ver12.2.5.195|
1187|58|39|ver0.67|2016-04-11
1188|33|22|ver4.5.7.6452|2016-12-05
1189|21|34|ver8.0.1120.15|2016-11-05
1190|61|39|ver0.67|2016-04-10
1191|34|64|ver41.0.2353.69|
1192|66|48|ver1.32.3889.0961|2016-11-23
1193|28|34|ver8.0.1120.15|2016-11-05
1194|31|70|ver5.1.50901.0|2016-10-12
1195|13|75|ver5.9.3|2016-12-06
1196|69|21|ver24.0.0.186|
1197|73|57|ver5.2.1.2|2016-09-12
1198|6|46|ver24.0.0.186|
1199|24|28|ver7.2.2|
1200|33|21|ver24.0.0.186|
1201|57|55|ver15.4.3502.0922|2011-07-21
1202|56|89|ver3.23.0.2|
1203|55|102|ver16.02.00.0|2016-09-05
1204|23|34|ver8.0.1110.14|2016-11-12
1205|34|89|ver3.23.0.2|
1206|43|1|ver24.0.0.180|2016-12-14
1207|14|28|ver7.2|
1208|9|9|ver5.24|
1209|21|5|ver0.53.00.00|2013-05-20
1210|43|22|ver4.5.7.6389|2016-11-07
1211|3|88|ver2.2.4|
1212|63|29|ver1.4.20|2016-11-24
1213|36|88|ver2.2.4|
1214|23|30|ver2.1.2|2016-03-22
1215|20|74|ver4.0.6|2015-08-10
1216|21|64|ver12.17.1863|
1217|24|21|ver24.0.0.186|
1218|55|28|ver7.2.1|
1219|47|101|ver15.4.22|
1220|25|96||2016-11-23
1221|24|34|ver8.0.1020.14|2016-09-21
1222|20|85|ver0.5.7|2014-03-18
1223|19|55|ver16.4.3528.0331|2016-09-02
1224|19|21|ver23.0.0.207|
1225|22|21|ver24.0.0.186|
1226|45|22|ver4.5.5.5666|2015-06-25
1227|39|14|ver2.14.0|2013-04-07
1228|29|60|ver0.48.5|
1229|54|30|ver2.1.2|2016-03-29
1230|40|102|ver16.02|
1231|8|46|ver23.0.0.207|
1232|56|19|ver4.42|
1233|36|70|ver5.1.50901.0|2016-10-12
1234|3|44|ver1.0.0|
1235|66|30|ver2.1.2|2016-05-01
1236|71|34|ver8.0.1120.15|2016-11-18
1237|29|38|ver4|2013-10-05
1238|54|46|ver23.0.0.207|
1239|18|70|ver5.1.50709.0|2016-09-23
1240|59|42|ver2.4.1|2016-12-02
1241|12|9|ver5.24|
1242|56|85|ver0.7.6|2016-11-24
1243|58|89|ver3.22.2.2|
1244|24|75|ver5.9.2|2016-09-16
1245|12|14|ver2.14.0|2013-08-25
1246|3|63|ver50.1.0|
1247|63|42|ver2.4.1|2016-11-23
1248|62|64|ver41.0.2353.46|
1249|40|1|ver23.0.0.257|2016-09-18
1250|31|9|ver5.24|
1251|72|2|ver5.7|
1252|54|67|ver12.2.5.195|
1253|8|102|ver16.04.00.0|2016-10-28
1254|54|68|ver8.1.1.1115|2016-11-21
1255|13|86|ver2.5.8.0|2015-06-25
1256|31|5||
1257|45|90|ver5.0.274.0|2016-09-11
1258|42|21|ver24.0.0.186|
1259|22|14|ver2.14.0|2013-04-27
1260|36|55|ver15.4.3502.0922|2011-07-21
1261|47|68|ver8.0.2.805|2016-08-19
1262|28|46|ver23.0.0.207|
1263|53|90|ver5.0.214.0|2016-04-06
1264|16|68|ver8.0.2.805|2016-08-19
1265|11|81|ver2.38|2016-11-03
1266|21|38|ver4|2013-10-05
1267|67|28|ver7.2.2|
1268|47|64|ver41.0.2353.69|
1269|67|81|ver2.36|2016-08-21
1270|5|90|ver5.0.212.0|2016-03-09
1271|61|11|ver4.94|
1272|8|30|ver2.1.2|2016-04-25
1273|9|97|ver2.8.18|2016-08-24
1274|8|34|ver8.0.1120.15|2016-10-28
1275|25|39|ver0.67|2016-11-23
1276|45|28|ver7.2.2|
1277|66|28|ver7.2.2|
1278|22|9|ver5.24|
1279|50|53|ver10.1.16|2016-08-25
1280|29|19|ver4.42|
1281|44|57|ver5.2.3.3|2016-11-12
1282|38|30|ver2.1.2|2016-11-23
1283|61|97|ver2.8.18|2016-08-19
1284|28|5||
1285|13|97|ver2.8.18|2016-08-30
1286|37|84|ver10.7.144.0|2014-10-16
1287|33|102|ver16.04.00.0|2016-12-05
1288|9|1|ver24.0.0.180|2016-12-14
1289|23|87|ver55.0.2883.75|2016-12-09
1290|4|24|ver24.0.0.186|
1291|21|1|ver23.0.0.257|2016-09-15
1292|18|62|ver5.8.158|2012-03-22
1293|71|1|ver24.0.0.180|2016-12-14
1294|41|68|ver8.0.2.805|2016-08-20
1295|71|81|ver2.36|2016-08-19
1296|47|90|ver5.0.229.0|2016-04-24
1297|62|65|ver4.9.9.2|
1298|12|90|ver5.0.268.0|2016-08-20
1299|53|102|ver15.14|
1300|3|27|ver6.7.0|2011-08-09
1301|60|28|ver7.2.1|
1302|54|80|ver2.0.2|2012-09-02
1303|14|39|ver0.67|2016-04-08
1304|53|87|ver49.0.2623.112|2016-04-03
1305|52|12|ver15.020.20042|2016-11-06
1306|51|34|ver8.0.1110.14|2016-10-20
1307|25|60|ver0.91|2016-11-23
1308|9|34|ver8.0.1120.15|2016-11-08
1309|23|81|ver2.36|2016-08-24
1310|71|60|ver0.91|2016-08-19
1311|12|94||
1312|28|83|ver3.9.141.259|
1313|47|22|ver4.5.7.6282|2016-08-19
1314|44|12|ver15.020.20042|2016-11-07
1315|62|76|ver3.0|
1316|52|28|ver7.2.1|
1317|12|75|ver5.9.3|2016-12-05
1318|16|74|ver4.0.11|2016-09-11
1319|28|89|ver3.22.2.2|
1320|16|34|ver8.0.1120.15|2016-11-03
1321|48|28|ver7|
1322|14|14|ver2.14.0|2013-05-16
1323|38|96||2016-11-23
1324|21|19|ver4.42|
1325|53|36|ver1.2.8.12|2016-04-03
1326|44|81|ver2.39|2016-11-12
1327|15|9|ver5.23|
1328|54|102|ver16.04|
1329|40|83|ver3.9.141.259|
1330|48|64|ver41.0.2353.69|
1331|71|46|ver24.0.0.186|
1332|69|56|ver2.0.0.372|
1333|74|72|ver2.0.103.0|2014-03-04
1334|52|36|ver1.2.6.7|2015-06-25
1335|63|64|ver41.0.2353.69|
1336|76|7|ver2.2.2|2013-05-16
1337|32|96||2016-11-04
1338|34|1|ver23.0.0.257|2016-09-14
1339|63|68|ver8.1.1.1115|2016-11-23
1340|76|89|ver3.22.2.2|
1341|21|22|ver4.5.7.6389|2016-11-05
1342|51|40|ver6.0.0.1735|2011-08-09
1343|9|102|ver9.20|
1344|76|9|ver5.24|
1345|12|91|ver0.6.2|2012-11-02
1346|66|34|ver8.0.1120.15|2016-12-05
1347|15|96||2014-02-07
1348|23|102|ver16.02|
1349|71|22|ver4.5.7.6452|2016-12-06
1350|62|28|ver7.2|
1351|58|67|ver12.2.5.195|
1352|13|90|ver5.0.274.0|2016-09-11
1353|12|80|ver2.0.2|2012-11-02
1354|76|36|ver1.2.4.10|2015-02-15
1355|16|67|ver12.2.5.195|
1356|4|88|ver2.2.4|
1357|60|1|ver23.0.0.257|2016-11-23
1358|11|96||2016-11-04
1359|28|29|ver1.4.20|2016-04-24
1360|24|22|ver4.5.4.5306|2015-02-04
1361|14|57|ver5.2.3.3|2016-11-06
1362|62|74|ver4.0.12|2016-11-06
1363|19|69|ver16.4.3528.0331|2016-09-02
1364|67|57|ver5.2.3.3|2016-12-05
1365|13|74|ver4.0.10|2016-08-30
1366|61|49|ver7.1.7.2606|2016-11-05
1367|16|89|ver3.23.0.2|
1368|32|42|ver2.4.1|2016-12-05
1369|59|102|ver16.04.00.0|2016-10-11
1370|14|68|ver8.1.0.1013|2016-11-06
1371|43|103|ver12.5.5|2016-11-12
1372|22|103|ver12.3.5|2016-08-19
1373|20|84|ver11.1.1209.0|2014-09-09
1374|20|29|ver1.4.20|2016-04-25
1375|48|34|ver8.0.1020.14|2016-09-24
1376|54|103|ver12.5.0|2016-11-05
1377|4|9|ver5.25|
1378|71|64|ver42.0.2393.85|
1379|63|96||2016-11-23
1380|56|42|ver2.4.1|2016-11-23
1381|28|102|ver16.02|
1382|58|81|ver2.36|2016-09-02
1383|21|30|ver2.1.2|2016-03-21
1384|24|70|ver5.1.41212.0|2016-01-13
1385|8|28|ver7.2.2|
1386|31|78|ver3.1.2|
1387|13|102|ver16.02|
1388|9|39|ver0.67|2016-04-08
1389|29|63|ver50.0|
1390|44|42|ver2.4.1|2016-12-02
1391|51|19|ver4.38|
1392|27|2|ver4.6|
1393|24|102|ver16.03.00.0|2016-09-30
1394|55|70|ver5.1.50901.0|2016-10-12
1395|66|68|ver7.3.4.311|2016-05-01
1396|29|46|ver23.0.0.207|
1397|58|9|ver5.24|
1398|9|49|ver7.1.7.2606|2016-11-08
1399|55|12|ver15.020.20042|2016-11-08
1400|16|51||2016-05-03
1401|62|87|ver54.0.2840.87|2016-11-06
1402|69|72|ver2.0.103.0|2014-03-04
1403|52|75|ver5.9.2|2016-09-19
1404|11|70|ver5.1.50901.0|2016-11-04
1405|29|96||2013-05-25
1406|58|103|ver12.3.5|2016-09-02
1407|68|53|ver10.1.16|2016-09-06
1408|52|88|ver2.2.4|
1409|32|20|ver2.78.1|2016-11-03
1410|47|29|ver1.4.20|2016-04-24
1411|4|30|ver2.1.2|2016-11-23
1412|50|90|ver5.0.212.0|2016-03-10
1413|55|46|ver23.0.0.207|
1414|62|85|ver0.5.4|2013-05-16
1415|47|14|ver2.14.0|2015-02-05
1416|8|89|ver3.23.0.2|
1417|12|96||2014-08-18
1418|59|34|ver8.0.1120.15|2016-11-07
1419|44|102|ver16.04.00.0|2016-11-07
1420|14|65|ver4.9.9.2|
1421|1|84|ver10.7.144.0|2015-02-26
